,Names,Situacoes
2728,JARAGUA SA IND MECANICAS,Cancelado em 20/08/1991
2729,JARI CELULOSE SA,Cancelado em 20/02/2006
2730,JASON AGRICULTURA SA,Cancelado em 28/09/2008
2731,JATIUCA AGROPECUARIA SA,Cancelado em 14/02/2012
2732,JATIUCA AGROPECUARIA SA,Cancelado em 03/08/2012
2733,JAU SA CONST E INCORPORADORA,Cancelado em 02/02/1987
2734,JBS SA,Concedido em 27/03/2007
2735,JEDAY - ARTEFATOS DE PLÁSTICO,Cancelado em 15/01/2004
2736,JEMAR EMPREENDIMENTOS RURAIS SA,Cancelado em 14/02/2012
2737,JEREISSATI PARTICIPAÇÕES S/A,Concedido em 12/03/1946
2738,JHSF MALLS S.A.,Concedido em 25/06/2018
2739,JHSF PARTICIPAÇÕES SA,Concedido em 04/04/2007
2740,JIQUIRIÇA PARTICIPAÇÕES SA,Cancelado em 31/12/2001
2741,JOAÇABA AGROPECUARIA SA,Cancelado em 14/02/2012
2742,JOAO FORTES ENGENHARIA SA - EM RECUPERAÇÃO JUDICIAL,Concedido em 20/07/1977
2743,JOBENE JOJOBA DO NORDESTE SA,Cancelado em 14/02/2012
2744,JOBEX AGROINDUSTRIAL S/A,Cancelado em 14/02/2012
2745,JOJOBA DO BRASIL SA,Cancelado em 28/09/2008
2746,JORNAL DO BRASIL SA,Cancelado em 24/05/1990
2747,JOSAPAR- JOAQUIM OLIVEIRA S/A PARTICIP,Concedido em 04/03/1988
2748,JP PARTICIPAÇÕES S.A.,Cancelado em 31/12/2014
2749,JPSP INVESTIMENTOS E PARTICIPAÇÕES S.A.,Cancelado em 28/07/2017
2750,JS MOVEIS SA,Cancelado em 14/02/2012
2751,JSL S.A.,Concedido em 15/04/2010
2752,JUA AGROPEC SA,Cancelado em 09/02/1999
2753,JUNGFRAU PARTICIPACOES SA,Cancelado em 21/07/1999
2754,JUOZAS SA INDUSTRIA TEXTIL,Cancelado em 29/08/1995
2755,JUREMAL AGROPECUARIA SA,Cancelado em 14/02/2012
2756,JVM DO BRASIL SA,Cancelado em 28/09/2008
2757,KABANA MODAS INDL SA,Cancelado em 22/09/1998
2758,KALIL SEHBE SA IND VESTUARIO,Cancelado em 20/12/2005
2759,KAROON PETROLEO & GAS SA,Cancelado em 21/06/2011
2760,KARSTEN SA,Concedido em 29/12/1971
2761,KAUFMANN CACAU INDL E COML SA,Cancelado em 06/03/1992
2762,KAURI SIGMA SA,Cancelado em 03/06/1991
2763,KEPLER WEBER SA,Concedido em 15/12/1980
2764,KIBON SA INDS ALIMENTICIAS,Cancelado em 04/11/1993
2765,KIEPPE INVESTIMENTOS SA,Cancelado em 14/02/1995
2766,KILOMBO AGROPEC SA,Cancelado em 14/02/2012
2767,KILOMBO AGROPEC SA,Cancelado em 18/05/2017
2768,K-INFRA RODOVIA DO AÇO S.A.,Concedido em 29/03/2011
2769,KLABIN FABRIC DE PAPEL CEL SA,Cancelado em 12/03/1996
2770,KLABIN PONSA SA,Cancelado em 18/12/2002
2771,KLABIN S.A.,Concedido em 06/08/1997
2772,KLABIN SEGALL S/A,Cancelado em 30/08/2010
2773,KLEBER SA CALD MONT INDS NE,Cancelado em 28/09/2008
2774,KONTIK SA HOTEIS E TURISMO,Cancelado em 14/07/2000
2775,KORDSA  BRASIL S/A,Concedido em 15/01/1990
2776,KOSMOS COMÉRCIO DE VESTUÁRIO S/A - EM RECUPERAÇÃO JUDICIAL,Concedido em 09/10/1995
2777,KRONORTE SA IMPL P/ TRANSP,Cancelado em 27/02/2003
2778,KSB BOMBAS HIDRAULICAS SA,Cancelado em 03/10/1991
2779,KSB DA AMAZONIA SA,Cancelado em 25/02/2000
2780,KUALA SA,Cancelado em 30/06/2006
2781,KURIKAKA AGROPEC SA,Cancelado em 14/02/2012
2782,L C R IND DE CONFECCOES SA,Cancelado em 14/02/2012
2783,LABO ELETRONICA SA,Cancelado em 04/01/2010
2784,LABORATORIOS BETA SA,Cancelado em 14/02/2012
2785,LABRA IND BRAS DE LAPIS SA,Cancelado em 03/03/1994
2786,LACERDA DE MELO BÚFALOS S/A - LACESA,Cancelado em 17/07/2003
2787,LAEP INVESTMENTS LTD,Concedido em 29/10/2007
2788,LAEROB PARTICIPACOES SA,Cancelado em 21/10/2003
2789,LAFER SA INDUSTRIA E COMERCIO,Cancelado em 29/02/1988
2790,LAGOA CLARA AGROPEC SA,Cancelado em 24/10/2012
2791,LAGOA CLARA AGROPEC SA,Cancelado em 30/03/2017
2792,LAGOA RAMADA AGROPECUÁRIA S.A.,Cancelado em 14/02/2012
2793,LAGOARROZ - IRRIGAÇÃO LAGOA ARROZ S/A,Cancelado em 07/10/2011
2794,LAHOTELS S.A.,Cancelado em 18/02/2009
2795,LAM CONFECCOES SA,Cancelado em 14/02/2012
2796,LAMINACAO NACIONAL METAIS SA,Cancelado em 18/06/1985
2797,LAMINACAO NACIONAL METAIS SA,Cancelado em 17/06/1997
2798,LAMINIT SA-LAMINAS COMPENSADOS,Cancelado em 08/01/2009
2799,LAN LINHAS AM DE NAVEGACAO SA.,Cancelado em 28/09/2008
2800,LANDIS GYR INEPAR,Cancelado em 15/07/1999
2801,LANIFICIO SEHBE SA IND E EXP,Cancelado em 20/12/2005
2802,LAPSA LATICINIOS PERIZES SA,Cancelado em 09/08/2005
2803,LARAMO SA,Cancelado em 23/07/1985
2804,LARK SA MAQ E EQUIPAMENTOS(Massa Falida Administrada Judicialmente p/Soc.Advogados Mandel Advocacia),Cancelado em 18/06/2015
2805,LARPASA LARANJAS DO PARA SA,Cancelado em 24/10/2012
2806,LARPASA LARANJAS DO PARA SA,Cancelado em 02/12/2019
2807,LASA-LINHARES AGROINDL SA,Cancelado em 14/05/2007
2808,LASTRO AGRI SA,Cancelado em 14/02/2012
2809,LATAM AIRLINES GROUP S.A.,Cancelado em 18/07/2016
2810,LATICINIO STA FE SA,Cancelado em 14/02/2012
2811,LATICINIO STA FE SA,Cancelado em 29/09/2014
2812,LATICINIOS BETANIA SA IND PEC,Cancelado em 14/02/2012
2813,LATINTECH CAPITAL S/A,Cancelado em 12/06/2001
2814,LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A,Concedido em 31/08/2020
2815,LB MOVEIS SA,Cancelado em 14/02/2012
2816,LEADS CIA. SECURITIZADORA,Concedido em 03/02/2015
2817,LEASING BMC SA ARREND MERC,Cancelado em 18/11/1998
2818,LECHEF SA INDS ALIMENTICIAS,Cancelado em 27/03/2006
2819,LEE SA IND DE CONFECCOES,Cancelado em 13/11/1987
2820,LF TEL SA,Cancelado em 11/12/2014
2821,LGT HUB PARTICIPAÇÕES S/A,Cancelado em 18/06/2018
2822,LIBRA - LIGAS DO BRASIL S/A,Cancelado em 03/05/2013
2823,LIBRA TERMINAIS SA,Cancelado em 11/11/2002
2824,LIBRA TERMINAL 35 SA,Cancelado em 11/11/2002
2825,LIBRA TERMINAL RIO S.A. - EM RECUPERAÇÃO JUDICIAL,Cancelado em 17/01/2005
2826,LIBRA TERMINAL RIO S.A. - EM RECUPERAÇÃO JUDICIAL,Cancelado em 08/05/2020
2827,LIDER AVIAÇÃO HOLDING S/A,Cancelado em 05/02/2010
2828,LIDER TAXI AEREO SA,Cancelado em 01/02/1989
2829,LIFEMED INDUSTRIAL DE EQUIP. E ART. MEDICOS E HOSP. S.A.,Concedido em 08/11/2019
2830,LIGA FUTEBOL SA,Cancelado em 15/01/2013
2831,LIGAS DE ALUMINIO SA LIASA,Cancelado em 03/07/2003
2832,LIGHT ENERGIA S.A.,Concedido em 11/01/2013
2833,LIGHT SA,Concedido em 12/12/2005
2834,LIGHT SERVIÇOS DE ELETRICIDADE SA,Concedido em 25/11/1968
2835,LIMASA - LIGAS METALICAS SA,Cancelado em 14/02/2012
2836,LIMASA SA,Cancelado em 14/02/2007
2837,LINGERIE ROYALE SA,Cancelado em 14/02/2012
2838,LINHA AMARELA S.A.- LAMSA,Cancelado em 06/05/2003
2839,LINHA AMARELA S.A.- LAMSA,Concedido em 08/04/2020
2840,LINHAS DE MACAPÁ TRANSMISSORA DE ENERGIA S.A.,Concedido em 12/08/2015
2841,LINHAS DE XINGU TRANSMISSORA DE ENERGIA S.A.,Concedido em 12/08/2015
2842,LINX S.A.,Concedido em 06/02/2013
2843,LION SA,Cancelado em 19/05/1988
2844,LIRA AGROPEC SA,Cancelado em 27/10/2006
2845,LIRA EMPREEND AGROPEC SA,Cancelado em 14/02/2012
2846,LISTEL LISTAS TELEFONICAS SA,Cancelado em 14/01/1991
2847,LITEL PARTICIPACOES SA,Concedido em 18/10/1995
2848,LITELA PARTICIPAÇÕES S.A.,Concedido em 05/09/2019
2849,LIVRARIA DO GLOBO SA,Cancelado em 17/02/2011
2850,LIVRARIA JOSE OLYMPIO EDITORA,Cancelado em 15/10/1984
2851,LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIO S.A.,Concedido em 29/11/2019
2852,LOCALIZA  FLEET S.A.,Concedido em 10/10/2019
2853,LOCALIZA RENT A CAR SA,Concedido em 06/05/2005
2854,LOCARPE SA,Cancelado em 14/02/2012
2855,LOCATELLI MOVEIS SA,Cancelado em 27/03/2008
2856,LOCAWEB SERVIÇOS DE INTERNET S.A.,Cancelado em 18/03/2009
2857,LOCAWEB SERVIÇOS DE INTERNET S.A.,Concedido em 04/02/2020
2858,LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES S.A.,Concedido em 12/11/2013
2859,LOGASA IND E COM SA,Cancelado em 27/11/2002
2860,LOG-IN LOGISTICA INTERMODAL SA,Concedido em 04/06/2007
2861,LOGOS COMPANHIA SECURITIZADORA S/A,Concedido em 04/09/2014
2862,LOJAS AMERICANAS SA,Concedido em 20/07/1977
2863,LOJAS BRASILEIRAS SA LOBRAS,Cancelado em 04/08/1999
2864,LOJAS HERING SA,Cancelado em 10/05/2019
2865,LOJAS QUERO-QUERO S.A.,Concedido em 06/08/2020
2866,LOJAS RENNER SA,Concedido em 20/07/1977
2867,LONAFLEX SA,Cancelado em 17/07/1990
2868,LONGDIS SA,Concedido em 30/06/1998
2869,LORENTZEN EMPREENDIMENTOS SA,Cancelado em 06/07/1990
2870,LOUCOS POR FUTEBOL S.A.,Cancelado em 07/01/2016
2871,LOUSANE-LOUCA SANITARIA NE SA,Cancelado em 14/02/2012
2872,LPC INDUSTRIAS ALIMENTICIAS SA,Cancelado em 04/12/1996
2873,LPS BRASIL CONSULTORIA DE IMOVEIS S/A,Concedido em 12/12/2006
2874,LUIGI INDL DE ALIMENTOS SA,Cancelado em 14/02/2012
2875,LUIZ GIRAO AGROPEC SA-LUGAPE,Cancelado em 14/02/2012
2876,LUMIERE SA,Cancelado em 14/02/2007
2877,LUPATECH S/A - EM RECUPERAÇÃO JUDICIAL,Concedido em 08/05/2006
2878,LUSA - IND DE CONFECÇÕES SA,Cancelado em 28/09/2008
2879,LUXOR HOTEIS CONTINENTAL SA,Cancelado em 26/09/2002
2880,M DEDINI SA METALURGICA,Cancelado em 12/09/1990
2881,M DIAS BRANCO SA IND E COM DE ALIMENTOS,Concedido em 11/10/2006
2882,M HOLDINGS SA,Cancelado em 24/06/1998
2883,M ROSCOE SA ENG IND E COMERCIO,Cancelado em 07/02/2002
2884,M&G POLIÉSTER SA,Cancelado em 17/10/2014
2885,M&G POLIÉSTER SA,Cancelado em 05/05/1995
2886,MAC LAREN AGROPEC SA,Cancelado em 28/09/2008
2887,MACAPARANA AGROPEC SA-MAPASA,Cancelado em 24/07/2008
2888,MACHADINHO ENERGÉTICA SA,Cancelado em 13/12/2012
2889,MAD ESPLENDIDOS DO NE SA,Cancelado em 03/11/2003
2890,MAD ESPLENDIDOS SA,Cancelado em 31/05/1993
2891,MADEACRE MADEIREIRA ACRE SA,Cancelado em 14/02/2012
2892,MADEF SA INDUSTRIA E COMERCIO,Cancelado em 23/09/2010
2893,MADEIRA SINTETICA SA,Cancelado em 09/08/2005
2894,MADEIRAS COMP DA AMAZ CIA AGRO,Cancelado em 14/02/2012
2895,MADEIREIRA MATINHA S/A,Cancelado em 14/02/2012
2896,MADEIREIRA VERONA SA,Cancelado em 14/02/2012
2897,MADENORTE S/A LAMINADOS E COMPENSADOS,Cancelado em 14/02/2012
2898,MADEPART SA ADMINISTRAÇÃO E PARTICIPAÇÕES,Cancelado em 20/12/2005
2899,MADEZATTI SA,Cancelado em 16/10/1987
2900,MAESTRO LOCADORA DE VEÍCULOS S.A.,Concedido em 26/05/2015
2901,MAFISA AVICOLA SA,Cancelado em 28/09/2008
2902,MAFISA MALHARIA BLUMENAU SA,Cancelado em 22/08/1991
2903,MAFRA S/A AGROPECUÁRIA,Cancelado em 13/08/2010
2904,MAGAZINE LUIZA SA,Concedido em 28/04/2011
2905,MAGESA MOJU AGROINDL ENERG SA,Cancelado em 14/02/2012
2906,MAGNESITA MINERAÇÃO S.A.,Cancelado em 14/12/2018
2907,MAGNESITA REFRATARIOS S.A.,Cancelado em 23/01/2019
2908,MAGNESITA SA,Cancelado em 21/02/2008
2909,MAGNU ADMINISTRAÇÃO E PARTICIPAÇÃO S.A.,Cancelado em 14/02/2012
2910,MAGNUM INDÚSTRIA DA AMAZÔNIA S/A,Cancelado em 24/10/2012
2911,MAGNUM INDÚSTRIA DA AMAZÔNIA S/A,Cancelado em 15/04/2014
2912,MAHLE COFAP ANEIS SA,Cancelado em 07/01/2003
2913,MAHLE METAL LEVE S.A.,Concedido em 20/07/1977
2914,MAISA IND E COM SA,Cancelado em 14/02/2012
2915,MAISA PARTICIPACOES SA,Cancelado em 22/11/2006
2916,MAISON ECO SA,Cancelado em 30/10/1998
2917,MAISON ROYALE SA,Cancelado em 30/10/2002
2918,MAISONNAVE CIA DE PART,Cancelado em 18/12/1998
2919,MAISONNAVE DTVM SA,Cancelado em 10/01/1989
2920,MAISONNAVE LEASING SA AM,Cancelado em 10/01/1989
2921,MAISONNAVE SA CFI,Cancelado em 10/01/1989
2922,MAKRO ATACADISTA SA,Cancelado em 26/02/2002
2923,MALHADA DO RIO GRANDE SA,Cancelado em 14/02/2012
2924,MALHARIA MONTE ALEGRE S/A,Concedido em 25/09/1995
2925,MALHARIA REBECA SA,Cancelado em 24/10/2012
2926,MALHARIA REBECA SA,Cancelado em 30/09/2013
2927,MALIBU PALACE HOTEL SA,Cancelado em 17/02/2003
2928,MANASA MADEIREIRA NACIONAL SA,Cancelado em 27/03/2006
2929,MANAUS HOTEIS E TURISMO S/A,Concedido em 21/11/1989
2930,MANGELS INDUSTRIAL S.A.,Concedido em 28/12/1971
2931,MANUF ART BORRACHA NOGAM SA,Cancelado em 04/01/2010
2932,MANUF DE PORCELANA BEATRIZ SA,Cancelado em 28/09/2008
2933,MANUFATURA DE  BRINQUEDOS ESTRELA SA,Concedido em 28/06/1968
2934,MANUINO AGROPEC LEITEIRA SA,Cancelado em 28/09/2008
2935,MAORI SA,Cancelado em 15/04/2019
2936,MAPELLI DO BRASIL SA,Cancelado em 14/02/2012
2937,MAPPIN TRUST RECEBIVEIS SA,Cancelado em 18/08/1998
2938,MAQ PIRATININGA DO NE SA,Cancelado em 06/04/2006
2939,MAQUINAS PIRATININGA SA,Cancelado em 19/02/1993
2940,MAQUINE AGROPASTORIL SA - MASA,Cancelado em 14/02/2012
2941,MARACAIA AGROPEC SA,Cancelado em 14/02/2012
2942,MARAJOARA MECANIZACAO SA,Cancelado em 06/02/2009
2943,MARAMBAIA ENERGIA RENOVÁVEL SA,Cancelado em 07/01/2013
2944,MARAMBAIA TEXTIL SA,Cancelado em 14/02/2012
2945,MARCOPOLO SA,Concedido em 20/07/1977
2946,MARCOS MARCELINO SA,Cancelado em 14/02/2012
2947,MARCOTEX SA IND TEXTIL,Cancelado em 12/07/2006
2948,MARCOVAN SA,Cancelado em 22/11/2006
2949,MARFRIG GLOBAL FOODS SA,Concedido em 18/06/2007
2950,MARGUSA-MARANHAO GUSA SA,Cancelado em 28/09/2006
2951,MARICULTURA DA BA SA,Cancelado em 14/02/2012
2952,MARICULTURA NETUNO S/A,Cancelado em 21/10/2009
2953,MARILU AGROPEC SA,Cancelado em 17/04/2008
2954,MARIMAR S/A,Cancelado em 14/02/2012
2955,MARINA DE IRACEMA PARK SA,Concedido em 14/05/1997
2956,MARINA DE IRACEMA PARK SA,Cancelado em 26/05/1997
2957,MARINA RESIDENCE HOTEL SA,Cancelado em 14/02/2012
2958,MARINA RESIDENCE HOTEL SA,Cancelado em 25/03/2014
2959,MARINE MARICULTURA DO NE SA,Cancelado em 14/02/2012
2960,MARINGA PARK SA,Cancelado em 22/03/2005
2961,MARISA LOJAS SA,Concedido em 14/06/2010
2962,MARISA SA,Cancelado em 26/07/2010
2963,MARISCOS DO BRASIL SA,Cancelado em 23/09/2002
2964,MARISOL SA,Cancelado em 02/07/2012
2965,MARLIM PARTICIPAÇÕES SA,Cancelado em 07/08/2009
2966,MARLLOY SA IND E COM,Cancelado em 01/06/2017
2967,MARPEX IND DE PESCA SA,Cancelado em 14/02/2012
2968,MARQUISE EMPREEND HOT SA,Cancelado em 29/06/2000
2969,MARRECAS AGROPECUÁRIA S/A,Cancelado em 08/02/2010
2970,MARSAL MARMORE SALVIANO SA,Cancelado em 27/10/1999
2971,MARSIAJ OLIVEIRA SA,Cancelado em 21/03/2006
2972,MARSOL HOTEIS E TUR SA,Cancelado em 08/01/2009
2973,MARTREX SA,Cancelado em 09/01/2001
2974,MASO INDL SA,Cancelado em 14/02/2012
2975,MASSA FALIDA DA BRASIL PHARMA SA,Concedido em 22/06/2011
2976,MASSA FALIDA DA CIA LORENZ,Cancelado em 04/01/2010
2977,MASSA FALIDA DA COMPANHIA TÊXTIL DO VALE NE,Cancelado em 17/10/2012
2978,MASSA FALIDA DA CREFISUL LEASING SA ARREND MERCL,Cancelado em 09/02/2015
2979,MASSA FALIDA DA ENCOL SA ENG COM E INDUSTRIA,Cancelado em 11/03/1988
2980,MASSA FALIDA DA ENCOL SA ENG COM E INDUSTRIA,Cancelado em 18/03/2008
2981,MASSA FALIDA DA FÁBRICA DE TECIDOS CARLOS RENAUX S.A.,Cancelado em 07/01/2016
2982,MASSA FALIDA DA MULLER IND E COMERCIO,Cancelado em 13/11/2007
2983,MASSA FALIDA DA PROCID PARTICIPAÇÕES E NEGÓCIOS SA,Cancelado em 04/01/2010
2984,MASSA FALIDA DA SA IND E COMERCIO CHAPECO,Concedido em 30/11/1979
2985,MASSA FALIDA DA SHARP SA EQUIPS ELETRONICOS,Cancelado em 04/01/2010
2986,MASSA FALIDA DA TRANSPARANA SA,Concedido em 20/07/1977
2987,MASSA FALIDA DE BIOFERTIL AGROPECUARIA S. A.,Cancelado em 28/09/2008
2988,MASSA FALIDA DE BRASPÉROLA INDÚSTRIA E COMÉRCIO SA,Cancelado em 07/08/2007
2989,MASSA FALIDA DE CIA. BRASILEIRA DE ANTIBIÓTICOS - CIBRAN,Cancelado em 04/01/2010
2990,MASSA FALIDA DE COMPANHIA TEXTIL FERREIRA GUIMARAES,Cancelado em 04/01/2011
2991,MASSA FALIDA DE FAZENDAS REUNIDAS BOI GORDO,Cancelado em 07/08/2007
2992,MASSA FALIDA DE FRUTOS DO VALE SA,Cancelado em 14/02/2012
2993,MASSA FALIDA DE FRUTSA FRUTICULTURA TROPICAL SA,Cancelado em 28/09/2008
2994,MASSA FALIDA DE OLMA SA OLEOS VEGETAIS,Cancelado em 21/03/2006
2995,MASSA FALIDA DE SAM INDUSTRIAS SA,Concedido em 18/08/1986
2996,MASSA FALIDA DE SUAPE TÊXTIL S.A.,Cancelado em 24/10/2012
2997,MASSA FALIDA DO BANCO CRUZEIRO DO SUL S/A,Concedido em 13/06/2007
2998,MASSARANDUBA AGROPEC SA,Cancelado em 14/02/2012
2999,MASTER IND PLAST CEARENSE SA,Cancelado em 09/01/2007
3000,MASTER IND PLAST DE CAMACARI,Cancelado em 14/02/2012
3001,MASTER SA TEC PLASTICOS,Cancelado em 09/01/2007
3002,MATA VERDE AGRO PASTORIL INDL SA,Cancelado em 02/02/2018
3003,MATAPI AGROPASTORIL SA,Cancelado em 03/04/2011
3004,MATEL TECN DE TELEINF SA,Cancelado em 21/10/1999
3005,MATO FRIO AGROINDL SA,Cancelado em 14/02/2012
3006,MATO FRIO AGROINDL SA,Cancelado em 21/03/2016
3007,MATONE SECURITIZADORA S/A,Cancelado em 19/06/2012
3008,MATUPA AGROPEC SA,Cancelado em 03/06/1993
3009,MAVERICK SA,Cancelado em 05/06/2001
3010,MÁXIMA SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS S/A,Cancelado em 30/09/2010
3011,MAXVINIL TINTAS E VERNIZES SA,Cancelado em 17/06/2011
3012,MAYUTA SA,Cancelado em 27/12/1990
3013,MAZSA MAD DA AM SA,Cancelado em 28/09/2008
3014,MB ENGENHARIA SA,Cancelado em 13/06/2008
3015,MBK SECURITIZADORA S/A,Concedido em 23/07/2012
3016,MC TRUST SA,Cancelado em 17/01/2006
3017,MC&A SISTEMAS PESSOAIS SA,Cancelado em 24/02/1992
3018,MCM CIMENTOS S.A.,Cancelado em 22/05/2012
3019,MCOM SA TELECOMUNICACOES,Cancelado em 20/07/1995
3020,MCOM WIRELESS SA,Cancelado em 17/06/2005
3021,MDM MOD D MARQUES MAR E GRA SA,Cancelado em 14/02/2012
3022,MEARIM AGROINDL SA,Cancelado em 11/03/2004
3023,MEARIM AGROINDUSTRIAL SA,Cancelado em 21/11/2002
3024,MECANICA PESADA CONTINENTAL S/A,Cancelado em 02/12/2010
3025,MECANICA PESADA SA,Cancelado em 03/12/1997
3026,MEDIAL SAUDE S/A,Cancelado em 07/07/2010
3027,MEGAPART PARTICIPAÇÕES SA,Cancelado em 13/04/2004
3028,MELAMINA ULTRA S.A. INDÚSTRIA  QUÍMICA,Cancelado em 18/11/2004
3029,MELIUZ S.A.,Concedido em 03/11/2020
3030,MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.,Concedido em 24/09/2020
3031,MELPAPER SA,Cancelado em 11/02/2010
3032,MEM CELULAR PARTICIPAÇÕES SA,Cancelado em 30/06/2008
3033,MEMORIA AGROPEC SA,Cancelado em 14/02/2012
3034,MENDES JUNIOR ENGENHARIA SA,Concedido em 20/07/1977
3035,MENEGAZ S.A. INDUSTRIA E COM.,Cancelado em 21/03/2006
3036,MENFIS PARTICIPAÇÕES S/A,Cancelado em 31/12/2013
3037,MERCANTIL DO BR FINC SA CFI,Concedido em 20/07/1977
3038,MERCANTIL DO BRASIL LEASING SA,Cancelado em 31/05/2017
3039,MERCANTIL INDS MECANICAS SA,Cancelado em 23/10/1997
3040,MERCONPLAS INDL PLAST COM SA,Cancelado em 28/07/1998
3041,MERIDIONAL S.A.,Cancelado em 21/03/2006
3042,MEROTUSA MERUOCA EMP TUR SA,Cancelado em 14/02/2012
3043,MESBLA SA,Cancelado em 09/01/2007
3044,MESBLA TRUST REC CARTAO CRD SA,Cancelado em 09/01/2007
3045,METAIS DO SERIDO SA - METASA,Cancelado em 14/02/2012
3046,METAL LEVE ELETR E AUTOM SA,Cancelado em 02/04/1993
3047,METALAC SA IND E COMERCIO,Cancelado em 02/02/1999
3048,METALFLEX SA IND E COMERCIO,Cancelado em 23/09/1988
3049,METALFRIO SOLUTIONS S/A,Concedido em 10/04/2007
3050,METALGRAFICA DA AMAZÔNIA S/A,Cancelado em 11/04/2012
3051,METALGRAFICA DO PI SA,Cancelado em 28/09/2008
3052,METALGRAFICA IGUACU SA,Concedido em 02/09/1968
3053,METALGRAFICA RIO INDL SA,Cancelado em 02/05/1990
3054,METALMAN S/A,Cancelado em 14/02/2012
3055,METALON INDUSTRIAS REUNIDAS SA,Cancelado em 04/01/2010
3056,METALOSA INDÚSTRIA METALÚRGICA S/A,Cancelado em 24/02/2017
3057,METALPRESS SA,Cancelado em 14/02/2012
3058,METALTRUST S/A (5212 PARTICIPAÇÕES S/A),Cancelado em 31/05/2012
3059,METALURGICA CARAPINA SA,Cancelado em 03/11/2005
3060,METALURGICA DUQUE SA - EM RECUPERAÇÃO JUDICIAL,Cancelado em 07/01/2016
3061,METALURGICA GERDAU SA,Concedido em 17/05/1968
3062,METALURGICA HASSMANN SA,Cancelado em 10/06/1992
3063,METALURGICA JACY SA,Cancelado em 14/02/2012
3064,METALURGICA JOAO WIEST SA,Cancelado em 26/07/1994
3065,METALURGICA MATARAZZO SA,Cancelado em 30/08/1988
3066,METALURGICA MOCOCA SA,Cancelado em 29/05/1987
3067,METALURGICA RIOSULENSE SA,Concedido em 29/11/1988
3068,METALURGICA STEEL S. A........,Cancelado em 14/02/2012
3069,METALURGICA UNIVERSAL SA,Cancelado em 14/02/2012
3070,METANOR SA METANOL DO NE,Concedido em 26/12/1974
3071,METISA METALÚRGICA  TIMBOENSE SA,Concedido em 18/05/1971
3072,METODO ENGENHARIA SA,Cancelado em 19/09/1986
3073,METODO ENGENHARIA SA,Cancelado em 20/06/2005
3074,METRO EXTENSAO NORTE TRUST SA,Cancelado em 23/07/1998
3075,MGI - MINAS GERAIS PARTICIPAÇÕES S.A.,Concedido em 04/09/2012
3076,MICHELETTO NORDESTE S/A,Cancelado em 03/05/2013
3077,MICHELLUTI AGRÍCOLA S/A,Cancelado em 10/09/2008
3078,MICROLAB SA,Cancelado em 22/03/2005
3079,MICROTEC SIST IND E COM SA,Cancelado em 30/10/1998
3080,MILHOBRAZ MILHO DO BRASIL S/A,Cancelado em 24/10/2012
3081,MILLS ESTRUTURAS E SERVIÇOS DE ENGENHARIA S/A,Concedido em 14/04/2010
3082,MIMONOR PLASTICOS DO NE SA,Cancelado em 14/02/2012
3083,MIN SERGIPE SA,Cancelado em 24/10/1990
3084,MINAS INV SA EMPR ADM ADMINAS,Cancelado em 09/12/1998
3085,MINASFER S/A,Cancelado em 04/01/2010
3086,MINASFER S/A,Cancelado em 29/01/1997
3087,MINASMAQUINAS SA,Concedido em 20/07/1977
3088,MINASPUMA NE SA,Cancelado em 17/07/2001
3089,MINERACAO ARIPUANA SA,Cancelado em 22/04/1991
3090,MINERAÇÃO E CIMENTO VALE ITAJAI SA,Cancelado em 22/03/2005
3091,MINERADORA SAO JORGE SA,Cancelado em 28/11/2008
3092,MINERVA S/A,Concedido em 18/07/2007
3093,MINUPAR PARTICIPACOES SA,Concedido em 21/12/1990
3094,MIPESCA INDUSTRIA E COMERCIO DE PESCADOS,Cancelado em 02/08/2002
3095,MIRAGEM SA FAZS REUNIDAS,Cancelado em 14/02/2012
3096,MIRAGINA SA IND E COM,Cancelado em 01/06/2010
3097,MIRAMAR AGROPEC SA,Cancelado em 14/02/2012
3098,MISSISSIPI SECURITIZADORA S/A,Concedido em 01/10/2020
3099,MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,Concedido em 03/02/2020
3100,MIZU S/A,Cancelado em 17/03/2003
3101,ML HOTEIS DO NORDESTE SA,Cancelado em 08/06/1998
3102,MLOG S.A.,Concedido em 12/09/2011
3103,MMX MINERAÇÃO E METÁLICOS S.A. - EM RECUPERAÇÃO JUDICIAL,Concedido em 10/11/1998
3104,MNM METALURGICA NORTE MINAS SA,Cancelado em 14/09/1994
3105,MOBRASA M SOBRADO AGROINDL SA,Cancelado em 14/02/2012
3106,MOCAL MOAGEIRA DE MIN CACH SA,Cancelado em 13/10/1998
3107,MODDATA SA ENG. DE TEL. E INF.,Cancelado em 22/03/2005
3108,MODIESEL SA IND E COM,Cancelado em 06/04/1998
3109,MOENA PARTICIPAÇÕES S/A,Cancelado em 31/08/2010
3110,MOINHO ATLANTICO SA,Cancelado em 01/02/1994
3111,MOINHO DA LAPA SA,Cancelado em 03/10/1989
3112,MOINHO RECIFE SA EMPR E PART,Cancelado em 15/08/1994
